SK_ID_CURR,TARGET
101332,0.07569934762453641
101337,0.06125860734509141
101343,0.05331984838342144
101345,0.07100316523908383
101346,0.035793052867516065
101353,0.05015437063478869
101354,0.0926747797125307
101355,0.11054504893336722
101356,0.04666124658024963
101362,0.08389098903150692
101363,0.18755231383815263
101365,0.07581530606553051
101366,0.12083909616077307
101367,0.1536842774165854
101368,0.030793290853027924
101374,0.10114608837974667
101380,0.04892053797881573
101383,0.07875522997964549
101398,0.051942099779632225
101399,0.16220765313278548
101401,0.14134128255475004
101412,0.06524780190259996
101426,0.0838608334435299
101427,0.24380367396162328
101428,0.07241753124576833
101429,0.09736367593058193
101434,0.06433249325308857
101440,0.09997849996128291
101448,0.08537985802941649
101449,0.06098242678783509
101465,0.06762110385540683
101467,0.04793911329244177
101472,0.07513383908945719
101478,0.10546997075488011
101497,0.06474810892816807
101504,0.054154266472493336
101547,0.07637239403537517
101548,0.11100718191682137
101555,0.11392280305766969
101570,0.04450981145785741
101572,0.0841220610323523
101578,0.09460529287556663
101580,0.06739923858588694
101588,0.10837804259803507
101602,0.045980443486702854
101610,0.10558593388519776
101614,0.1088609624870783
101616,0.08302433881832944
101643,0.13654231347405318
101644,0.07490720263759931
101649,0.08095107855147692
101650,0.0860301574651874
101665,0.03339294555213122
101667,0.14591124584413598
101669,0.1414929410566247
101674,0.0884024667565733
101675,0.05769568431827436
101678,0.09809207781382774
101682,0.09304674152189348
101686,0.06670985374260104
101697,0.15880983154931652
101700,0.17542990464120684
101711,0.05641669641914046
101714,0.05382760545620556
101715,0.13735825246086034
101728,0.04107920768973124
101732,0.05774712692007258
101757,0.12337249966538283
101758,0.07564360711155665
101759,0.059217532155218265
101762,0.05240003298743181
101764,0.05683971085921273
101780,0.09246307204871386
101784,0.0296925498429065
101789,0.03827527772826992
101816,0.06763725740100558
101819,0.07723064388916703
101827,0.027258607741128996
101863,0.08835421771638226
101867,0.08962397081706266
101870,0.03540588433089463
101873,0.09495201132604482
101878,0.14290921551924035
101879,0.0437101019414496
101880,0.06529613278199992
101887,0.07669521262730707
101897,0.0348255184627891
101901,0.07072148312710949
101903,0.14216162277960892
101920,0.06883839131406475
101921,0.05124632144560014
101922,0.04451834622049954
101961,0.11609223463769977
101962,0.06027594378090041
101971,0.09058596037887771
101976,0.15578447395232395
102002,0.10623864059640857
102005,0.0354844610291554
102007,0.13127810605038093
102017,0.05735271073770882
102019,0.21442380030525418
102029,0.034707895252439475
102051,0.11643031522557858
102052,0.03648888376175619
102054,0.06436309155445578
102062,0.07853196964416206
102067,0.0837033915821642
102068,0.10509131867819131
102070,0.06656116503975922
102090,0.07680152239531737
102092,0.10679858752242777
102099,0.16227470043212677
102100,0.044760453878789054
102112,0.09621587940608926
102113,0.04692213965015787
102122,0.13216765273115397
102123,0.07195327517160031
102125,0.05958675578760803
102126,0.11966251228138099
102146,0.10811135761410649
102147,0.13623266555792982
102151,0.05661680052106322
102158,0.16741314842874427
102159,0.044183624230369395
102162,0.093422132084335
102165,0.06829028581258309
102166,0.04728321860328991
102174,0.03553751989171552
102193,0.1254262984539627
102198,0.036173215779307155
102205,0.1316628093030656
102206,0.030818272298651816
102218,0.032142154429432766
102221,0.052400431725273706
102230,0.08103534035119725
102238,0.07327667420947741
102248,0.12497579548052298
102252,0.10791520531357662
102259,0.0735302243929096
102262,0.11061953367191599
102273,0.04606561054073719
102286,0.15901927880468109
102293,0.04089270377136182
102294,0.06123363301006952
102296,0.11148649304045596
102298,0.09176783758670272
102303,0.06316475602419844
102309,0.05431542057429328
102315,0.05491728121940367
102340,0.07204594562690926
102342,0.08300373667728668
102344,0.07029171391027246
102346,0.06844285190594761
102347,0.04559446826219497
102374,0.08595777834208329
102380,0.07370955949497954
102387,0.07157629900992475
102393,0.09703640071733194
102403,0.034153995396257
102413,0.050546637075149815
102414,0.03574673102817292
102415,0.05762965650101871
102416,0.10870094885602204
102439,0.08525769403248766
102441,0.07727867779862774
102443,0.06249397432474048
102444,0.07162484761594098
102445,0.14040094757005475
102448,0.0808480517536891
102449,0.0637962361227001
102450,0.17400067751036324
102456,0.06477175916816841
102458,0.07847932807982816
102459,0.0706293199372336
102465,0.07684752605118324
102470,0.12153656671819779
102471,0.06276062576071183
102475,0.0685824901750679
102476,0.08550677258035115
102506,0.06789676821929988
102509,0.05053496433361032
102519,0.03486303790237511
102522,0.08769557123726912
102545,0.04088464589925764
102549,0.10955342317505948
102562,0.03792857354874262
102563,0.04089392098837562
102568,0.10260308440440977
102582,0.07601237569473987
102592,0.05193634334523754
102597,0.11504218674100795
102605,0.06619714868922986
102614,0.05548842422775369
102617,0.13761154706393028
102634,0.06659427728552682
102652,0.035821128709724176
102655,0.04212489983414684
102671,0.09712051940352893
102694,0.13188902910353065
102701,0.06740455522997989
102703,0.030106930497746546
102704,0.04785956876149334
102713,0.03846018046020974
102720,0.1331817243550185
102731,0.04222460488781412
102733,0.06583230335079031
102749,0.05732900534366203
102755,0.06306469547447588
102763,0.05463666621302635
102770,0.06706582363958023
102772,0.08450894174273263
102799,0.16325395124272893
102838,0.048595993413597736
102854,0.05603674402386729
102862,0.16957798180894856
102863,0.04498217441126149
102867,0.035848755892654245
102868,0.040842364579353606
102878,0.08305798107921636
102887,0.057886032955516725
102898,0.14376471787871453
102904,0.07771036994734364
102912,0.06562997252133684
102919,0.03746171819400933
102927,0.08748789474066365
102932,0.0656977742590173
102933,0.07320279575412596
102935,0.029168853316181693
102958,0.05221200286711466
102969,0.11029338621185021
102971,0.04174821954834107
102975,0.06572457289395146
102979,0.05445801347794891
102982,0.03428843294756889
102987,0.11985938552648671
102989,0.07575582591431974
102995,0.07851090003250086
102996,0.0627059225831004
103000,0.07363615350259162
103001,0.07599014340712626
103004,0.08431175643771996
103010,0.06947063005428736
103025,0.12358155378828727
103029,0.05662062278941354
103046,0.11402006792410624
103056,0.07688549621150118
103062,0.1106149026942802
103078,0.05877293929631462
103083,0.0522454878974089
103092,0.07145783408221054
103096,0.07836253579855347
103097,0.11461810832749136
103102,0.14752615553245035
103112,0.11231393114195938
103132,0.04873148658154327
103144,0.08922855856157272
103145,0.10338972972512066
103146,0.040842404407571954
103147,0.05336376711068508
103158,0.06500384414122376
103171,0.0806865606678313
103173,0.051863975426454566
103184,0.0755735978222062
103195,0.09385190089774285
103196,0.04905580979695284
103206,0.06692247491591645
103230,0.1774600628006001
103231,0.13228910605580657
103232,0.048621650881777514
103239,0.10863118142046374
103240,0.0766367312346433
103243,0.03795034461011056
103252,0.09052737642173944
103258,0.06541903875481252
103259,0.11539047100574248
103279,0.08558120772553963
103280,0.029202321006405955
103286,0.09271288494387551
103287,0.12554076482932225
103290,0.04249812903777655
103298,0.054320050407946
103315,0.03281118904624432
103319,0.06481934890723902
103334,0.11964918689906197
103336,0.07994568654448261
103345,0.0678297211891501
103368,0.04276307699188013
103371,0.09258542951976026
103377,0.07159147938207387
103398,0.06749071744123018
103404,0.08108186863470761
103408,0.14126892420337056
103410,0.09071395083683131
103418,0.04543541049472016
103420,0.17924608928131658
103432,0.06967464979269351
103433,0.044503873848407434
103436,0.043871815199855696
103440,0.04821068982709238
103453,0.08324454891859691
103459,0.08332286813770055
103460,0.06636313384710742
103461,0.05042340463175528
103462,0.04442960266628568
103473,0.09900213044618444
103474,0.030265800467550282
103475,0.1318902965542921
103478,0.09682522489070663
103480,0.060228788852165135
103484,0.11984297491122425
103494,0.09733542642520825
103513,0.09915068900265579
103515,0.053732503203602275
103516,0.14386549106742316
103525,0.1153762709172861
103541,0.1392703825889583
103544,0.03754632750460323
103562,0.16186765082855695
103570,0.23370376198122117
103572,0.07598913430659537
103574,0.04127803706310169
103575,0.05820281119541562
103591,0.06702073338465636
103594,0.04452496288798113
103609,0.0663403917117252
103613,0.09669866272845094
103614,0.0730092794327891
103615,0.07050919565314588
103624,0.08746927328757584
103625,0.09207742005801672
103628,0.13276952260945266
103629,0.040269009715310396
103647,0.06296240716084478
103648,0.08505197209590226
103651,0.04793759519672293
103658,0.058871999932485576
103668,0.10700825893776504
103669,0.04104332044429104
103676,0.07707606468797738
103682,0.06916682975446155
103683,0.057287563406972976
103689,0.05615843622689809
103725,0.08138921741286036
103733,0.09368039787932537
103744,0.04429944018428599
103762,0.09001936854616438
103771,0.1330017377371524
103773,0.03517673234997162
103783,0.05962198669238834
103784,0.09655737948493669
103808,0.05345348099463524
103812,0.07164182527464726
103813,0.12917288961626505
103814,0.0849798962266177
103818,0.11274202011270491
103824,0.0565044763459516
103828,0.028452265756273725
103830,0.15270400620484081
103840,0.041395329753653384
103842,0.05164767224934958
103847,0.12397786113780868
103848,0.06386358461188155
103851,0.035905698905724176
103854,0.10486225272140638
103857,0.11425004914558878
103861,0.05370631889126444
103862,0.07910346365229816
103865,0.07246536157085305
103870,0.03496539499342219
103876,0.0466539718874525
103891,0.23086137054467
103908,0.0965190720369179
103914,0.08508378656921103
103918,0.048552261063928015
103940,0.07108188055588006
103963,0.07217164653507852
103966,0.08142978007528608
103971,0.1026935852410216
103980,0.14096689685841116
103984,0.06228158392557021
103985,0.05695869820354627
103998,0.12443203106179385
104019,0.03140614064587535
104026,0.07626862561311362
104035,0.06795350499318885
104044,0.10243962362117902
104045,0.08726504137730007
104047,0.08985958863239416
104051,0.06629755328189474
104058,0.05946879443889865
104063,0.05619724845449857
104066,0.15952251178657065
104087,0.03977605693904774
104089,0.08269227613143554
104095,0.07171704895543916
104098,0.0910465523242516
104104,0.0481039620586496
104110,0.1494563860877366
104120,0.05325497462890558
104122,0.049716355518117074
104131,0.041350118225090715
104132,0.06630302381877838
104135,0.04444019980312686
104136,0.04338420972814306
104149,0.062012605238464906
104150,0.0534392657608365
104156,0.07922461959929879
104165,0.07062557301101408
104175,0.04278449097368021
104179,0.08720586805581582
104184,0.13777857400495508
104206,0.03507898299666166
104216,0.16646254920827408
104230,0.07899416184565461
104257,0.05465682075463403
104272,0.04876946659827024
104273,0.05209559670738281
104278,0.05523629884134073
104294,0.07434567140390735
104295,0.09233076239937706
104297,0.0769142780841041
104298,0.09551066827944225
104308,0.06312715423478482
104318,0.051764714058144985
104319,0.07427882098554596
104320,0.08496105183591564
104327,0.11739886797744593
104334,0.11418495270919415
104344,0.08211074464315124
104350,0.05037706430581484
104351,0.13604591960155163
104354,0.09490712282121198
104369,0.12703981421115962
104376,0.09228047790827713
104381,0.07529584969302232
104384,0.06576610521150603
104391,0.038063571074087255
104394,0.053079180647823396
104398,0.14272651275795126
104402,0.031478956108377434
104408,0.07036053736858684
104409,0.031474453539147886
104410,0.3155470203516462
104412,0.0502072912335002
104417,0.10952136214555504
104424,0.09541012066041894
104426,0.05869947673706422
104435,0.08658340360719466
104445,0.04606712635370214
104458,0.044148932625222286
104460,0.046358159199058134
104466,0.04232671066249249
104472,0.1151331493676129
104473,0.0730966351480738
104479,0.03989155267968524
104480,0.09448720609149061
104482,0.10553281956844912
104499,0.034133197004458805
104501,0.028992055915956078
104502,0.038225520367843185
104506,0.0703553042434628
104510,0.03037674099740281
104512,0.10026395091600254
104520,0.08413078715295272
104528,0.06205146472501685
104529,0.06272715070944533
104541,0.07472053363676395
104578,0.037545684062657216
104584,0.09957756293134452
104588,0.06134743244465034
104602,0.12226101729328216
104610,0.03252348380935569
104611,0.10058379231482607
104618,0.09881694388326726
104620,0.04494020858430296
104622,0.05982100505989577
104624,0.08092164635930289
104625,0.08100413819419697
104634,0.1344327921975687
104639,0.06278702923121275
104646,0.042771879841314614
104647,0.0838290384090976
104652,0.04838975502295669
104670,0.07632841698713398
104677,0.036401488086156855
104685,0.08420285852295402
104691,0.053032083000359435
104696,0.07648476565543592
104699,0.05556803613936437
104712,0.11198968247278143
104714,0.053438877254049624
104717,0.06419636183220742
104718,0.051642713293911645
104740,0.07191684388438185
104741,0.05271868884829999
104743,0.04756995788879011
104744,0.04385705807331001
104747,0.10731525541472973
104767,0.05792731415433098
104772,0.220907455041874
104776,0.16320872971630052
104779,0.051003246325711564
104814,0.03832396925852087
104815,0.05867965782251807
104830,0.0647176439471613
104831,0.09647267793990871
104833,0.06679919319975103
104839,0.07477983082767801
104840,0.05532210993208591
104860,0.07038712546043732
104861,0.058539239513478496
104866,0.0789575452515687
104870,0.061552579290944
104877,0.08122858278585057
104878,0.03003681998210448
104879,0.04983957658766086
104880,0.07396356655601585
104899,0.05373307628525814
104906,0.07779368268746421
104907,0.08086343168285595
104913,0.12918387161686223
104916,0.12381936692017995
104921,0.06011952368223078
104930,0.06843104640388578
104931,0.13734884127661412
104936,0.05954795441359887
104937,0.05115185073257134
104942,0.0523593083381892
104943,0.06096989418912853
104969,0.08848382263658824
104972,0.13226166087073543
104988,0.05274807683096976
105013,0.03534057258771905
105015,0.06219259210370649
105019,0.07014191461540506
105027,0.08998235370709808
105030,0.07560304033090855
105035,0.1352961062926016
105041,0.030675559376845053
105051,0.16518084584642134
105056,0.07729017127568631
105067,0.22716003084186398
105071,0.04554408458660287
105072,0.037739654684004614
105074,0.12088615550984402
105091,0.08834731507325222
105101,0.03632593205351672
105103,0.09543362447953459
105134,0.05533079898489667
105139,0.037897287104123226
105142,0.08592650607291227
105146,0.0677184209722893
105163,0.10224600613116805
105168,0.06652276250304946
105172,0.03640135104749489
105176,0.15271890680946557
105195,0.06734950719155226
105196,0.13470527730464527
105197,0.03009958381013951
105203,0.06449369405716582
105223,0.07013104899955488
105227,0.11948537342251192
105228,0.04482111249676283
105230,0.09088984733495031
105231,0.12472288236425554
105239,0.04852602872672464
105242,0.12514614062003176
105244,0.05749685091600689
105245,0.05872875183716767
105248,0.061742514681750106
105249,0.05521636594537758
105266,0.12036560160052844
105271,0.12304674542597574
105276,0.04738241655449729
105282,0.05090138718645124
105292,0.10717682258651536
105297,0.035150204601536846
105332,0.06234897426092174
105333,0.0630874822153483
105343,0.09225660281356095
105344,0.05048286025897437
105345,0.08819280234682417
105357,0.048968940217108695
105359,0.06600113697467147
105366,0.04507876777860191
105367,0.06305885197825366
105370,0.03522968678029219
105377,0.09428375513828338
105390,0.08657556084757931
105399,0.02957455324354088
105403,0.08464208307872734
105404,0.0923148046756192
105414,0.03878144712274582
105417,0.04283837495573817
105425,0.11193496898140952
105452,0.10661982640296727
105454,0.12094971961989029
105456,0.09365879063835537
105470,0.04111994916901333
105471,0.07327556236867529
105483,0.08035144635270462
105493,0.2427743838336679
105508,0.08381422951133116
105514,0.07534179669372336
105515,0.04361823394148282
105528,0.2088256987456694
105529,0.05158303141186833
105531,0.05089604214257373
105532,0.05427034397906693
105558,0.036382329131300004
105574,0.06157626612009615
105578,0.05913143047358364
105584,0.11042750783917145
105595,0.07122114162067908
105617,0.11389540320580596
105618,0.0800234420416081
105621,0.04607059465791479
105625,0.07418686428476061
105629,0.06109503936677921
105630,0.03271005777108686
105634,0.0463236105746145
105635,0.03141298117614317
105641,0.09292932529251184
105647,0.2223851376359524
105648,0.08215526657913283
105655,0.05937236619735865
105657,0.03342415178141544
105672,0.11950331264753454
105678,0.08350633548383031
105682,0.07256927296928847
105691,0.09144611323002709
105692,0.0678375491137043
105706,0.06672727501317548
105712,0.056203003312154096
105720,0.05852148009124458
105734,0.04014981456717189
105735,0.03834523489101409
105736,0.09217959348599421
105737,0.03830180872152414
105738,0.09207260698244854
105740,0.1734040355516508
105744,0.08304601802267454
105747,0.05536868300388638
105749,0.11939231189817903
105754,0.09080752318264915
105758,0.05402035439262104
105760,0.05819938239173801
105767,0.14650993913365534
105784,0.13042439547557708
105791,0.02916064680859393
105802,0.057263954383765484
105807,0.1077567185716358
105809,0.101958231493071
105816,0.046996447810991826
105817,0.04742686438115509
105824,0.06473719374367841
105832,0.08305146468483265
105856,0.05817073464468427
105865,0.05428412955661609
105899,0.13355910872376325
105906,0.056650079814233575
105916,0.05401209981462927
105923,0.07137173111801955
105937,0.11286534086024214
105965,0.06597871261583829
105966,0.08473586730850922
105968,0.07772147575871895
105973,0.06644716595479355
105976,0.16855446994753503
105978,0.07419770228754244
105979,0.03873451556724475
105991,0.12812019296668914
105998,0.08764928500194585
105999,0.05190574324104285
106000,0.17642043970325533
106001,0.04911417343412096
106010,0.17374861276798953
106011,0.04823456237868466
106013,0.11194916524178247
106015,0.06274813723289975
106026,0.055258929493933164
106032,0.04901771613326801
106035,0.10716713082681761
106040,0.0682245186225577
106041,0.09584826763577464
106044,0.027141609560381454
106053,0.16360612748815617
106054,0.05197965051394893
106065,0.07701635174761119
106081,0.05792231594094301
106083,0.07896558951470246
106087,0.05139086255050597
106090,0.092622262992582
106101,0.05224447780484944
106102,0.09004606712147738
106109,0.07588829710137954
106116,0.09004889908707675
106150,0.03765506855890965
106155,0.1315822047128963
106166,0.05424148944867452
106176,0.10472708499464332
106189,0.04309897597297809
106199,0.07286095316780611
106205,0.1070508263102474
106206,0.11525956345499189
106211,0.06554245492524197
106214,0.038664978208825536
106216,0.05506063571864144
106217,0.055223500996037685
106225,0.04533501644969513
106249,0.05163422492868528
106256,0.0797555338334799
106258,0.07171041432320366
106261,0.0634886151881779
106262,0.10363222132990411
106264,0.05236241508827942
106271,0.048749888139726714
106276,0.04107946235353098
106277,0.07725205190072304
106286,0.07720000304267109
106293,0.0604788620478952
106295,0.06268258019755206
106296,0.04295290525773669
106297,0.09867572007261223
106298,0.046404297369421484
106311,0.045796675163337415
106314,0.0732451183871885
106320,0.05071998689657508
106334,0.08743411244118936
106346,0.08542823409192238
106347,0.04300819797760581
106349,0.07842089595056174
106354,0.09985205265172419
106360,0.05017209241572708
106373,0.0591771769387454
106377,0.05438415409911156
106386,0.14327889117844125
106387,0.06430015622493111
106391,0.040026237270100164
106401,0.20345777787606012
106411,0.08342088046233043
106413,0.16248562641356837
106426,0.1782082280164899
106427,0.06931764195092158
106428,0.10001144030533558
106434,0.104848808635134
106438,0.04996160263958547
106440,0.07749448416553911
106441,0.05684691108288044
106452,0.11606612288607793
106453,0.11284123349642926
106454,0.09126075308820635
106457,0.06015184975189342
106484,0.06945228671401561
106488,0.12419727009813705
106491,0.13253602204420914
106514,0.10821878847914097
106527,0.04359911603902929
106528,0.08132918502251542
106529,0.05930451774183014
106534,0.18408972844191662
106550,0.11368289314356929
106577,0.07095941081154149
106585,0.10130436879460468
106590,0.03330266359449315
106607,0.04062362053708365
106610,0.07516812081110942
106611,0.09526291984304164
106612,0.10812298457569097
106624,0.05750698801719313
106631,0.037256836605841614
106647,0.10364003616199095
106660,0.09205114766927418
106674,0.056123002981377956
106687,0.04871945303376521
106712,0.08910434585673614
106713,0.09123994256361122
106717,0.07616613863834455
106720,0.061078898928352235
106721,0.09872956201386993
106724,0.08159393305164801
106735,0.13027964957963342
106739,0.07214007152553509
106740,0.08082770133836469
106754,0.07827466573361065
106760,0.09953132749425878
106761,0.05939137769999393
106784,0.10281750902232828
106787,0.05298623562334481
106797,0.05986497994497354
106798,0.057460041383268684
106802,0.08156678728762898
106803,0.08756237476600479
106804,0.1837952795086107
106805,0.07819600522399454
106810,0.06942781226470797
106812,0.0727299936565288
106813,0.07399331274073101
106817,0.08337603874658002
106822,0.058291731941168635
106823,0.07135300724749204
106827,0.04729729691083744
106841,0.07529437122924938
106851,0.06409787693529916
106852,0.10176456116518041
106853,0.19455304233963366
106854,0.24257409532006483
106861,0.049135917603888954
106873,0.06114064106934778
106877,0.03919332337648669
106878,0.04294636311117759
106881,0.08935136658371981
106900,0.06393588704545582
106906,0.04294245169034986
106907,0.11019306820769108
106914,0.11967454593726577
106916,0.08718398071789815
106924,0.03192470881795973
106931,0.060994459284916
106936,0.07699577291847234
106937,0.1151532038494887
106938,0.0400711025191195
106939,0.06652871903339162
106943,0.04093615368481003
106944,0.08672390600359177
106967,0.16373930353345023
106980,0.057256638190087895
106986,0.08379512389412316
106987,0.051707090649944235
106990,0.05994950203106041
107013,0.03983190495241617
107023,0.050660000579474056
107033,0.0800458446057776
107037,0.08470739025302768
107048,0.07723176976018674
107071,0.0501704813167054
107081,0.036269957139235594
107113,0.08637636604536998
107130,0.05838502626915581
107131,0.04178745268597073
107145,0.13649337252374583
107156,0.0865514014456084
107219,0.11849365975107146
107222,0.10464189343540757
107223,0.19887833610689826
107232,0.14191472119608364
107245,0.061315268293203454
107246,0.05033120266123296
107247,0.0775783448649625
107256,0.04879623637199481
107259,0.06760182702911265
107260,0.03553522721907059
107279,0.09587787084070251
107280,0.08534413209148986
107281,0.04151338358232212
107285,0.09502862167913723
107329,0.03801622808075644
107337,0.156670867403831
107349,0.05966797178601496
107350,0.03381561150242011
107351,0.038538753553472256
107359,0.13843822675132106
107391,0.13067901615206698
107394,0.03942284505390957
107395,0.07000793289201776
107406,0.05163025686402851
107416,0.13930335198859556
107417,0.06643940915524209
107418,0.1008870820577732
107419,0.06609799672637692
107444,0.03971256898527843
107445,0.05511228568904002
107446,0.07848166628099601
107460,0.11635579626361427
107470,0.1602013773332802
107475,0.07225531567846767
107520,0.04224713522500503
107526,0.16481453189918735
107527,0.04594827791195236
107530,0.04049883187842835
107532,0.1233786157550776
107534,0.09656164426764219
107535,0.05903034839599271
107554,0.14062721625464975
107556,0.04795811420933516
107559,0.14646510474547095
107561,0.04512106399982214
107564,0.11926160431012497
107566,0.037588302355999643
107571,0.05614142659848363
107590,0.165185845712876
107602,0.14338449205541548
107625,0.10536576023557033
107626,0.1544501254533867
107635,0.05023617414218726
107636,0.0830038622869991
107645,0.05988143428840224
107652,0.09536903478989617
107655,0.05480813008427223
107668,0.060564952358168424
107670,0.04942530302791826
107677,0.02541599900509826
107680,0.1269042592484854
107683,0.16018422113257194
107684,0.038572361494909516
107691,0.07639941501552351
107692,0.16723933207271874
107703,0.05593793607399446
107709,0.08720598734203125
107710,0.10247147944188396
107721,0.10508879057056733
107725,0.08320766776400794
107727,0.08267734602104329
107739,0.03302794260444362
107740,0.06458459875699855
107741,0.03990270730587367
107747,0.04185388611669469
107765,0.1737771644288425
107768,0.066235006758979
107775,0.10554579348451208
107782,0.12615249278811572
107790,0.04973243933704832
107801,0.046308362682368716
107807,0.042447764821162436
107811,0.07689635970701868
107817,0.07581806905292299
107826,0.043865518949602396
107838,0.0949093130540171
107839,0.05621556267899878
107843,0.1261365038391757
107847,0.11192278219337093
107849,0.13655382548259312
107850,0.08485537172714205
107867,0.07901208900225455
107871,0.10267783864237869
107908,0.03424433907559379
107913,0.07004498842249754
107927,0.0509479847407498
107931,0.04374253377439859
107955,0.04543313535846535
107962,0.10335114934733641
107977,0.09456549774426282
107978,0.06505180355972345
107993,0.05125434648940033
108010,0.12679920757728325
108016,0.050750278567930004
108018,0.11285165729023286
108027,0.12435723788048657
108045,0.13723036264531618
108069,0.18931290797774347
108082,0.06450682845311864
108089,0.0643967515876796
108092,0.04287522142025061
108106,0.057212460942461345
108112,0.06940115434511131
108120,0.13713530586976966
108122,0.20003361741334494
108135,0.0542687893652592
108170,0.035665765790787445
108171,0.09415974455789015
108177,0.052473821214656775
108180,0.08092181803695428
108183,0.03915495388883705
108184,0.040833783417698125
108185,0.09034344663976782
108192,0.07786713699468861
108195,0.08180283676042926
108196,0.08088237757162546
108218,0.03217029490793322
108219,0.08895252033274945
108243,0.08136792964121214
108249,0.028642733515719665
108251,0.0469885518637218
